CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
997,48,Male,6,46.9,Month-to-Month,DSL,1792.56,Yes,Yes
395,18,Female,29,80.08,Month-to-Month,Fiber Optic,516.74,No,Yes
294,27,Female,30,112.92,One-Year,Fiber Optic,403.56,No,Yes
178,47,Female,44,47.15,Month-to-Month,DSL,232.96,No,Yes
747,45,Male,8,38.31,Month-to-Month,,323.85,Yes,Yes
298,48,Male,14,82.14,Month-to-Month,,1149.96,No,Yes
242,56,Male,1,68.91,One-Year,DSL,1439.5,Yes,Yes
10,52,Female,23,111.71,One-Year,Fiber Optic,453.25,No,Yes
959,50,Female,8,44.57,Two-Year,Fiber Optic,356.56,Yes,Yes
549,35,Female,44,103.34,One-Year,,550.3,No,Yes
859,25,Female,12,50.7,One-Year,DSL,890.78,No,Yes
589,36,Female,9,82.95,Month-to-Month,DSL,899.5,Yes,Yes
173,58,Female,8,78.63,Two-Year,DSL,776.4,No,Yes
350,42,Female,8,43.9,One-Year,DSL,351.2,Yes,Yes
109,48,Male,34,82.29,Month-to-Month,DSL,2169.64,Yes,Yes
644,29,Male,0,67.63,Two-Year,DSL,0.0,Yes,Yes
786,71,Female,63,59.21,Month-to-Month,Fiber Optic,1002.63,Yes,Yes
125,47,Male,31,65.96,Month-to-Month,,526.1,No,Yes
670,55,Female,24,100.86,Month-to-Month,,2420.64,No,Yes
342,28,Male,44,119.61,Month-to-Month,,5532.78,Yes,Yes
9311,60,Female,84,36.55,Two-Year,DSL,3070.2,Yes,No
649,32,Female,31,54.14,One-Year,Fiber Optic,90.12,No,Yes
835,45,Male,30,116.88,One-Year,,1090.75,Yes,Yes
147,58,Male,37,68.24,Month-to-Month,Fiber Optic,2258.16,No,Yes
47,49,Female,32,104.01,Month-to-Month,,441.36,Yes,Yes
775,45,Male,13,54.77,Two-Year,,700.56,Yes,Yes
428,47,Female,18,33.03,Month-to-Month,DSL,1648.8,Yes,Yes
734,34,Male,22,82.61,Two-Year,DSL,535.68,Yes,Yes
787,53,Male,4,86.28,Two-Year,Fiber Optic,345.12,Yes,Yes
9006,33,Male,74,55.61,Two-Year,,4115.14,Yes,No
141,47,Male,9,50.6,Month-to-Month,DSL,455.4,Yes,Yes
789,44,Female,24,49.68,Month-to-Month,DSL,1192.32,Yes,Yes
131,54,Female,19,97.5,Two-Year,DSL,304.8,Yes,Yes
857,40,Female,27,92.04,Month-to-Month,DSL,2425.13,No,Yes
715,44,Male,15,33.12,Month-to-Month,,496.8,No,Yes
919,40,Female,16,98.41,Month-to-Month,DSL,361.64,Yes,Yes
308,49,Male,0,45.36,Month-to-Month,Fiber Optic,555.8,No,No
447,53,Male,8,106.26,Two-Year,DSL,0.0,Yes,Yes
677,50,Female,0,80.71,One-Year,Fiber Optic,2336.84,No,Yes
509,41,Female,11,104.48,Two-Year,Fiber Optic,2027.4,Yes,Yes
582,42,Male,49,81.99,One-Year,,812.89,Yes,Yes
619,49,Male,5,116.92,Month-to-Month,Fiber Optic,584.6,Yes,Yes
407,34,Male,2,58.58,One-Year,Fiber Optic,117.16,Yes,Yes
405,50,Male,8,103.81,One-Year,DSL,1086.41,No,Yes
560,39,Male,11,56.76,Two-Year,,1048.2,Yes,Yes
503,45,Female,82,66.76,Two-Year,DSL,1809.65,No,Yes
221,51,Male,52,105.98,One-Year,Fiber Optic,2639.93,No,Yes
774,42,Male,3,30.48,Two-Year,DSL,415.8,No,Yes
498,43,Female,6,96.5,Month-to-Month,,579.0,No,Yes
343,47,Female,60,56.23,One-Year,DSL,3373.8,Yes,No
666,44,Female,1,113.93,Month-to-Month,DSL,79.2,Yes,Yes
297,33,Male,1,55.05,Month-to-Month,,6335.36,No,Yes
783,48,Female,3,99.17,Month-to-Month,Fiber Optic,297.51,Yes,Yes
213,24,Female,6,92.41,One-Year,,806.47,No,Yes
304,51,Female,2,89.55,Month-to-Month,,179.1,No,Yes
485,52,Male,20,36.25,Month-to-Month,Fiber Optic,4551.69,Yes,Yes
502,47,Female,39,111.95,Month-to-Month,Fiber Optic,1940.84,No,Yes
665,37,Male,4,81.66,One-Year,Fiber Optic,326.64,Yes,Yes
763,60,Male,9,84.32,Two-Year,DSL,1756.77,No,Yes
469,54,Female,17,46.67,Month-to-Month,Fiber Optic,649.18,Yes,Yes
87,38,Male,5,57.52,Month-to-Month,,2070.46,No,No
234,44,Male,6,92.28,One-Year,,0.0,No,Yes
9309,37,Female,41,43.0,Two-Year,DSL,1763.0,Yes,No
682,62,Male,19,38.5,Month-to-Month,Fiber Optic,2810.14,Yes,Yes
85,36,Male,34,63.15,Month-to-Month,DSL,2147.1,Yes,Yes
194,30,Female,2,68.24,Month-to-Month,Fiber Optic,115.13,No,Yes
942,53,Male,64,98.99,One-Year,Fiber Optic,6335.36,No,Yes
962,58,Male,4,70.66,One-Year,Fiber Optic,282.64,Yes,Yes
842,51,Female,26,59.12,Month-to-Month,,1537.12,No,Yes
718,51,Female,8,114.04,One-Year,,443.4,Yes,Yes
960,45,Male,11,86.28,One-Year,DSL,2884.86,Yes,Yes
945,37,Female,1,97.5,One-Year,Fiber Optic,4552.24,Yes,No
280,46,Male,3,99.55,Month-to-Month,DSL,2740.5,No,Yes
19,24,Male,62,101.44,Month-to-Month,Fiber Optic,4859.82,Yes,Yes
291,42,Female,1,70.86,Month-to-Month,Fiber Optic,70.86,Yes,Yes
515,66,Female,27,56.76,Month-to-Month,DSL,352.64,Yes,Yes
480,53,Male,18,84.16,Two-Year,DSL,636.36,Yes,No
605,49,Female,2,68.82,Month-to-Month,Fiber Optic,137.64,Yes,Yes
987,55,Male,11,113.74,Month-to-Month,Fiber Optic,338.4,No,Yes
917,51,Male,3,78.99,Month-to-Month,Fiber Optic,236.97,Yes,Yes
631,51,Female,9,115.63,Month-to-Month,Fiber Optic,139.74,No,Yes
108,41,Female,47,63.07,One-Year,Fiber Optic,555.8,Yes,Yes
52,39,Female,3,90.97,Two-Year,,987.14,No,No
789,45,Female,13,30.1,Month-to-Month,Fiber Optic,582.5,No,Yes
403,37,Male,25,107.38,Month-to-Month,Fiber Optic,441.49,No,Yes
9039,48,Female,103,65.37,Two-Year,,6733.11,No,No
822,59,Female,0,66.59,Month-to-Month,,0.0,No,Yes
787,62,Female,9,77.49,One-Year,Fiber Optic,619.58,Yes,Yes
795,39,Male,33,110.85,Two-Year,Fiber Optic,922.56,Yes,Yes
523,46,Male,18,86.04,One-Year,Fiber Optic,1756.77,No,Yes
100,51,Male,0,117.6,Two-Year,Fiber Optic,165.2,Yes,Yes
19,35,Male,98,49.59,Two-Year,Fiber Optic,4859.820000000001,Yes,No
494,36,Female,105,118.25,Month-to-Month,DSL,12416.25,Yes,Yes
891,55,Male,19,90.4,Month-to-Month,Fiber Optic,201.03,No,Yes
9300,59,Female,72,49.56,Two-Year,Fiber Optic,3568.32,No,No
9050,56,Male,69,29.37,Two-Year,Fiber Optic,2026.53,Yes,No
486,43,Female,1,97.72,One-Year,DSL,1486.6,Yes,No
639,38,Female,34,31.72,Month-to-Month,,0.0,Yes,Yes
762,56,Female,33,84.75,One-Year,,1615.0,Yes,No
883,48,Male,13,104.13,One-Year,DSL,581.9,Yes,Yes
869,47,Male,22,69.44,One-Year,DSL,0.0,No,Yes
429,44,Female,2,36.25,Two-Year,Fiber Optic,600.12,No,Yes
809,52,Female,44,30.06,One-Year,,223.25,No,No
544,44,Female,21,79.4,Month-to-Month,DSL,467.19,No,Yes
695,37,Male,8,51.1,Month-to-Month,Fiber Optic,836.97,Yes,Yes
162,39,Male,16,55.35,Two-Year,Fiber Optic,375.15,No,Yes
896,30,Male,10,32.13,One-Year,Fiber Optic,5216.16,Yes,Yes
361,50,Female,34,60.64,Two-Year,Fiber Optic,2061.76,Yes,No
9326,68,Female,93,27.36,Two-Year,Fiber Optic,2544.48,Yes,No
9054,40,Female,88,28.19,Two-Year,Fiber Optic,2480.72,No,No
166,27,Male,15,50.36,Month-to-Month,Fiber Optic,345.12,No,Yes
719,42,Female,9,108.63,One-Year,DSL,893.1,No,No
528,44,Female,40,98.79,One-Year,DSL,282.9,No,Yes
584,35,Female,22,102.89,Month-to-Month,DSL,1846.8,No,Yes
726,39,Female,19,60.37,Month-to-Month,,597.3,No,No
525,37,Female,28,115.91,One-Year,,1058.19,Yes,Yes
345,40,Female,7,51.43,Two-Year,Fiber Optic,360.01,No,Yes
987,60,Male,38,48.79,Month-to-Month,,1854.02,No,Yes
890,43,Male,76,37.34,Month-to-Month,,876.66,No,Yes
744,45,Male,14,82.0,Two-Year,,1148.0,No,Yes
815,55,Female,17,118.52,One-Year,Fiber Optic,1124.48,No,Yes
9222,62,Male,26,61.71,One-Year,DSL,1604.46,Yes,No
114,69,Female,12,33.63,One-Year,Fiber Optic,403.56000000000006,No,Yes
820,31,Female,7,42.87,Month-to-Month,,247.44,Yes,Yes
837,32,Female,28,75.53,Two-Year,Fiber Optic,537.92,No,Yes
986,53,Female,66,45.14,One-Year,Fiber Optic,1960.86,Yes,Yes
661,45,Male,9,90.87,Two-Year,DSL,1330.7,No,Yes
47,30,Male,9,107.67,Month-to-Month,,2170.74,No,Yes
394,20,Male,32,89.55,One-Year,DSL,0.0,No,Yes
86,39,Male,38,68.91,Month-to-Month,Fiber Optic,2618.58,Yes,Yes
962,30,Female,33,116.48,Month-to-Month,Fiber Optic,83.57,No,No
669,18,Female,38,31.02,Month-to-Month,Fiber Optic,1178.76,Yes,Yes
343,45,Female,31,35.58,Two-Year,,1634.5,Yes,Yes
129,45,Female,6,105.34,Month-to-Month,Fiber Optic,632.04,Yes,Yes
251,37,Female,7,69.44,Month-to-Month,DSL,2010.78,No,Yes
661,50,Male,0,110.85,Month-to-Month,Fiber Optic,77.91,No,Yes
892,50,Female,8,82.06,Month-to-Month,DSL,656.48,Yes,Yes
564,45,Female,17,102.49,Month-to-Month,DSL,1065.5,No,Yes
308,39,Male,7,55.08,Month-to-Month,Fiber Optic,385.56,No,Yes
384,39,Female,14,65.29,One-Year,DSL,914.06,Yes,No
151,47,Female,6,102.4,Month-to-Month,Fiber Optic,614.4000000000001,No,Yes
526,34,Male,63,71.36,Month-to-Month,Fiber Optic,161.42,Yes,Yes
912,47,Male,21,91.06,One-Year,,964.32,Yes,No
265,61,Male,29,89.74,Month-to-Month,Fiber Optic,796.32,Yes,No
427,35,Male,30,114.19,Month-to-Month,,3425.7,No,Yes
495,60,Male,24,49.32,Month-to-Month,DSL,1183.68,No,Yes
111,42,Female,0,62.44,Two-Year,Fiber Optic,2121.24,No,Yes
672,37,Female,39,79.49,One-Year,Fiber Optic,1952.65,No,Yes
918,37,Female,1,83.36,One-Year,,1584.48,Yes,No
172,42,Female,27,93.67,Month-to-Month,Fiber Optic,579.0,Yes,Yes
227,54,Female,4,112.55,Month-to-Month,DSL,2350.95,Yes,Yes
192,36,Female,14,113.62,One-Year,,2460.26,Yes,Yes
788,53,Male,18,85.26,Month-to-Month,,713.16,No,Yes
9151,60,Male,117,65.23,Two-Year,DSL,7631.91,Yes,No
877,49,Female,4,90.4,Month-to-Month,Fiber Optic,3662.12,No,Yes
821,55,Female,14,64.11,Month-to-Month,,1106.1,Yes,Yes
9340,42,Female,105,68.08,Two-Year,DSL,7148.4,Yes,No
276,49,Male,47,78.42,One-Year,DSL,3685.74,Yes,No
490,53,Female,5,39.4,Month-to-Month,,197.0,No,Yes
31,50,Female,1,52.2,Month-to-Month,Fiber Optic,1916.0,Yes,Yes
399,47,Male,19,37.66,Month-to-Month,,3412.92,No,Yes
691,41,Female,1,38.58,One-Year,Fiber Optic,38.58,Yes,Yes
158,63,Male,16,88.87,Two-Year,Fiber Optic,297.7,No,No
908,66,Male,1,75.53,One-Year,Fiber Optic,406.49,No,Yes
788,29,Female,21,42.11,Two-Year,Fiber Optic,1322.16,No,Yes
531,44,Female,8,51.73,Two-Year,Fiber Optic,70.2,No,Yes
842,32,Female,9,103.96,One-Year,,5949.84,No,Yes
9076,60,Female,44,68.54,One-Year,DSL,3015.76,Yes,No
568,44,Male,0,82.06,Month-to-Month,,709.7,No,Yes
119,56,Female,14,100.54,Month-to-Month,DSL,1407.5600000000002,Yes,Yes
120,47,Male,23,108.56,Month-to-Month,,456.4,Yes,Yes
13,37,Male,33,92.65,One-Year,,0.0,Yes,Yes
282,51,Female,18,74.05,Month-to-Month,,1332.9,No,Yes
177,24,Female,25,57.65,One-Year,DSL,2105.5,No,Yes
852,37,Male,15,43.94,One-Year,,904.0,No,Yes
664,45,Female,24,85.84,Two-Year,DSL,2868.0,Yes,Yes
969,44,Female,31,89.37,Two-Year,,2770.4700000000003,No,Yes
965,42,Female,11,48.68,Two-Year,DSL,523.35,No,Yes
591,30,Female,3,49.12,Two-Year,,685.84,No,Yes
553,36,Female,14,41.29,One-Year,,612.9,Yes,Yes
532,47,Female,41,42.71,Month-to-Month,Fiber Optic,2440.8,No,No
658,51,Female,25,84.87,One-Year,,415.8,Yes,Yes
156,37,Female,67,90.73,One-Year,DSL,6078.91,No,Yes
305,44,Male,19,42.71,Month-to-Month,DSL,811.49,Yes,Yes
173,53,Male,26,36.05,Month-to-Month,Fiber Optic,3596.87,Yes,Yes
658,34,Female,8,32.32,One-Year,DSL,496.8,Yes,Yes
853,41,Male,41,47.18,Two-Year,,461.4,No,Yes
726,45,Male,30,47.66,Two-Year,,796.32,Yes,Yes
62,40,Male,32,41.3,Two-Year,Fiber Optic,2981.49,Yes,Yes
925,57,Male,20,98.48,One-Year,,1522.74,No,Yes
838,35,Male,9,104.19,One-Year,Fiber Optic,0.0,No,Yes
576,22,Male,58,46.36,Month-to-Month,DSL,2688.88,Yes,Yes
9061,47,Male,113,68.32,Two-Year,,7720.16,Yes,No
325,56,Female,3,49.84,One-Year,,414.89,Yes,Yes
261,49,Female,15,46.36,Month-to-Month,Fiber Optic,1846.26,Yes,Yes
101,48,Female,6,82.7,Two-Year,,1961.56,Yes,Yes
990,46,Male,60,43.25,Month-to-Month,DSL,1304.24,Yes,Yes
619,45,Female,60,92.74,One-Year,,63.53,No,Yes
849,44,Female,10,30.62,Month-to-Month,Fiber Optic,795.06,No,Yes
9233,55,Male,68,64.23,Two-Year,DSL,4367.64,Yes,No
844,48,Female,1,80.09,Two-Year,,80.09,No,Yes
345,33,Female,20,45.92,Month-to-Month,Fiber Optic,2010.78,Yes,Yes
270,46,Male,6,95.25,Two-Year,DSL,571.5,Yes,Yes
630,55,Male,46,32.32,Month-to-Month,,1486.72,No,Yes
664,54,Female,0,37.62,Month-to-Month,Fiber Optic,2005.74,Yes,Yes
956,38,Female,35,93.67,Month-to-Month,,986.8,No,Yes
287,43,Female,13,62.53,One-Year,,812.89,No,Yes
107,47,Male,77,117.4,Month-to-Month,,2185.26,No,No
273,43,Male,0,73.91,One-Year,Fiber Optic,1486.6,No,Yes
301,36,Male,6,50.68,One-Year,Fiber Optic,304.08,Yes,Yes
720,56,Female,15,44.42,One-Year,,1483.72,Yes,Yes
563,56,Male,17,109.14,Two-Year,,63.53,No,Yes
9334,26,Male,89,42.14,Two-Year,DSL,3750.46,Yes,No
9116,30,Male,111,27.06,Two-Year,DSL,3003.66,Yes,No
66,58,Male,10,54.48,One-Year,DSL,544.8,Yes,Yes
39,50,Male,13,104.39,Month-to-Month,DSL,586.82,No,Yes
891,53,Female,8,41.55,One-Year,,332.4,No,Yes
13,39,Male,64,49.01,Month-to-Month,DSL,56.67,No,No
517,34,Male,29,32.51,One-Year,Fiber Optic,236.97,Yes,Yes
571,43,Male,3,43.18,One-Year,DSL,1175.58,No,Yes
465,29,Female,6,50.7,Month-to-Month,DSL,572.2,Yes,Yes
231,37,Male,4,117.58,One-Year,Fiber Optic,470.32,Yes,Yes
504,50,Male,4,81.12,One-Year,DSL,324.48,Yes,Yes
92,41,Female,4,60.77,Month-to-Month,,5532.78,Yes,Yes
229,45,Male,17,102.4,Two-Year,DSL,738.0,No,Yes
112,41,Male,29,49.59,Month-to-Month,DSL,1486.72,No,Yes
743,46,Female,21,37.62,Two-Year,DSL,3412.92,Yes,Yes
852,48,Female,28,52.58,Month-to-Month,Fiber Optic,1044.6,No,Yes
837,60,Female,53,89.57,Month-to-Month,Fiber Optic,4747.21,Yes,Yes
895,62,Male,56,86.22,Month-to-Month,Fiber Optic,236.94,No,Yes
375,66,Male,20,51.37,Month-to-Month,,1027.4,No,Yes
9264,66,Female,26,26.83,One-Year,DSL,697.58,Yes,No
9291,54,Female,113,41.84,Two-Year,DSL,4727.92,Yes,No
854,39,Female,12,104.42,One-Year,Fiber Optic,1548.75,No,Yes
940,39,Female,5,58.42,Month-to-Month,,292.1,No,Yes
241,20,Male,64,82.0,Month-to-Month,DSL,282.64,Yes,Yes
966,40,Female,6,86.05,One-Year,DSL,225.66,Yes,Yes
752,31,Female,8,80.78,One-Year,Fiber Optic,646.24,Yes,Yes
100,42,Female,8,119.65,Two-Year,Fiber Optic,957.2,Yes,Yes
581,34,Female,5,41.79,Month-to-Month,Fiber Optic,2051.27,Yes,Yes
867,47,Male,7,79.4,Month-to-Month,DSL,555.8000000000001,Yes,Yes
911,41,Male,39,82.7,Two-Year,DSL,3225.3,Yes,No
92,46,Male,22,97.61,Month-to-Month,,1362.21,Yes,Yes
530,35,Female,37,37.62,Month-to-Month,Fiber Optic,1391.9399999999998,No,Yes
152,35,Male,7,87.74,Month-to-Month,,986.8,Yes,No
963,51,Male,41,110.76,One-Year,,70.86,Yes,Yes
637,53,Female,1,86.05,Two-Year,DSL,86.05,Yes,Yes
927,48,Female,10,68.7,Month-to-Month,DSL,1297.6,No,Yes
186,52,Male,41,81.53,Month-to-Month,DSL,3342.73,Yes,Yes
592,34,Female,8,33.14,Two-Year,Fiber Optic,1667.06,Yes,Yes
929,40,Male,47,89.36,Month-to-Month,,637.13,Yes,Yes
9056,46,Female,86,69.18,Two-Year,DSL,5949.48,Yes,No
932,63,Female,8,87.69,Two-Year,,701.52,No,Yes
969,25,Female,6,49.68,Month-to-Month,DSL,86.05,No,Yes
470,46,Female,12,84.75,Two-Year,Fiber Optic,7562.29,Yes,Yes
963,30,Female,9,88.46,Month-to-Month,DSL,2420.64,Yes,No
51,46,Female,2,44.65,Month-to-Month,Fiber Optic,1952.65,Yes,Yes
888,28,Female,4,72.65,One-Year,Fiber Optic,1192.0,No,Yes
101,39,Male,79,31.49,One-Year,DSL,4465.56,Yes,Yes
167,39,Female,23,34.52,Two-Year,,2158.0,No,Yes
608,32,Male,10,52.61,Month-to-Month,Fiber Optic,526.1,Yes,Yes
509,53,Male,23,78.42,Month-to-Month,Fiber Optic,467.19,Yes,Yes
152,48,Female,4,94.36,One-Year,Fiber Optic,377.44,Yes,Yes
200,42,Female,22,86.28,Month-to-Month,,391.62,No,Yes
540,33,Male,22,115.24,One-Year,Fiber Optic,1204.56,No,No
9177,61,Male,77,40.27,One-Year,DSL,3100.79,Yes,No
235,54,Female,35,115.24,One-Year,,406.49,Yes,Yes
732,35,Female,20,44.07,Month-to-Month,DSL,881.4,No,Yes
9042,38,Male,56,25.81,Two-Year,Fiber Optic,1445.36,Yes,No
272,49,Female,19,92.91,Two-Year,,402.03,Yes,No
9045,43,Female,87,63.89,One-Year,DSL,5558.43,Yes,No
24,30,Male,10,99.55,One-Year,Fiber Optic,995.5,Yes,Yes
9197,33,Male,96,59.69,Two-Year,DSL,5730.24,Yes,No
159,33,Male,17,114.75,Two-Year,,1950.75,No,Yes
862,29,Male,1,106.6,One-Year,,106.6,No,Yes
809,38,Female,0,51.73,Month-to-Month,Fiber Optic,2884.86,Yes,Yes
903,45,Female,2,69.87,Month-to-Month,DSL,139.74,No,Yes
168,38,Female,6,86.04,One-Year,DSL,829.2,No,Yes
620,41,Female,21,49.68,Month-to-Month,,414.36,Yes,Yes
9164,65,Male,80,25.21,Two-Year,DSL,2016.8,Yes,No
445,31,Female,9,111.39,One-Year,,1002.51,No,Yes
9277,49,Male,93,54.35,Two-Year,DSL,5054.55,No,No
755,35,Male,4,114.1,Month-to-Month,Fiber Optic,456.4,No,Yes
924,37,Male,26,52.71,Month-to-Month,DSL,1370.46,No,Yes
9314,40,Male,65,65.5,Two-Year,Fiber Optic,4257.5,Yes,No
684,47,Male,6,54.48,One-Year,DSL,314.15,No,Yes
312,55,Female,6,55.71,Month-to-Month,,334.26,No,Yes
398,40,Female,18,58.58,Two-Year,Fiber Optic,478.4,Yes,Yes
549,48,Female,17,44.51,Month-to-Month,,756.67,No,Yes
845,50,Female,0,31.23,Month-to-Month,Fiber Optic,6269.24,No,Yes
239,50,Male,37,61.93,Month-to-Month,DSL,2930.76,No,Yes
307,57,Male,27,46.67,Two-Year,DSL,1260.09,Yes,No
288,50,Female,11,107.38,One-Year,,1181.1799999999998,No,Yes
695,50,Female,3,37.52,Two-Year,DSL,112.56,No,Yes
309,50,Male,0,49.68,One-Year,DSL,0.0,Yes,Yes
660,50,Male,7,93.67,Month-to-Month,,331.28,Yes,Yes
790,41,Female,41,95.83,Two-Year,DSL,222.21,No,Yes
750,30,Female,24,68.47,One-Year,,1643.28,No,Yes
394,59,Female,36,87.27,Month-to-Month,Fiber Optic,49.84,Yes,Yes
852,42,Female,75,40.68,Month-to-Month,DSL,1162.35,No,Yes
973,47,Female,1,104.31,One-Year,Fiber Optic,3275.52,No,Yes
944,39,Female,15,53.89,One-Year,,0.0,No,No
909,51,Female,22,39.72,Two-Year,DSL,873.8399999999999,No,Yes
87,54,Female,49,32.8,One-Year,DSL,1607.1999999999998,Yes,No
84,31,Female,21,84.32,One-Year,DSL,247.68,No,No
867,50,Female,10,71.26,Month-to-Month,DSL,5343.36,No,Yes
258,46,Female,11,117.72,Month-to-Month,Fiber Optic,180.3,Yes,Yes
971,46,Female,12,88.34,Month-to-Month,,1060.08,No,Yes
14,25,Female,8,71.78,One-Year,,574.24,No,Yes
874,37,Male,10,38.7,One-Year,DSL,387.0,Yes,Yes
809,57,Female,5,56.63,Month-to-Month,DSL,283.15000000000003,Yes,Yes
177,54,Female,20,40.83,Month-to-Month,Fiber Optic,313.15,Yes,No
515,39,Female,5,92.28,Month-to-Month,DSL,461.4,No,Yes
9200,41,Female,67,61.33,Two-Year,DSL,4109.11,No,No
410,50,Male,32,109.64,Month-to-Month,DSL,3508.48,No,Yes
784,44,Male,4,49.91,Month-to-Month,Fiber Optic,701.52,Yes,Yes
24,39,Male,10,113.58,Month-to-Month,,296.37,Yes,Yes
269,61,Female,17,31.16,Two-Year,DSL,700.2,No,Yes
258,42,Female,18,68.7,Month-to-Month,,0.0,No,Yes
967,60,Male,29,64.11,One-Year,Fiber Optic,5723.0,No,Yes
764,30,Male,5,72.09,Month-to-Month,Fiber Optic,338.4,No,Yes
563,56,Male,11,32.58,Two-Year,DSL,4211.68,Yes,No
849,49,Female,10,69.79,Month-to-Month,DSL,223.52,Yes,Yes
383,23,Male,2,102.13,One-Year,,204.26,No,Yes
906,54,Male,3,30.62,One-Year,DSL,1859.19,No,Yes
9266,60,Male,42,68.91,One-Year,DSL,2894.22,No,No
124,30,Female,5,33.5,Month-to-Month,,815.22,No,Yes
925,33,Female,25,71.88,Month-to-Month,,670.04,Yes,No
76,44,Male,1,46.14,Month-to-Month,Fiber Optic,571.22,No,Yes
128,29,Male,1,119.61,Month-to-Month,Fiber Optic,601.76,Yes,Yes
758,51,Female,20,40.36,Two-Year,,3658.68,Yes,Yes
264,48,Female,29,33.14,Month-to-Month,Fiber Optic,2770.47,Yes,Yes
553,56,Female,16,94.33,One-Year,Fiber Optic,1509.28,Yes,No
140,39,Female,12,74.05,Month-to-Month,,106.6,Yes,Yes
223,51,Male,23,36.39,Month-to-Month,DSL,836.97,No,Yes
9075,69,Male,30,30.32,One-Year,,909.6,Yes,No
356,65,Male,11,71.97,Month-to-Month,Fiber Optic,4811.1,Yes,No
2,40,Male,3,92.31,Month-to-Month,Fiber Optic,6269.24,No,Yes
9,40,Female,53,49.81,Two-Year,Fiber Optic,2639.9300000000003,Yes,No
300,60,Female,6,105.53,Month-to-Month,,441.95,Yes,Yes
317,51,Female,5,63.71,Month-to-Month,,318.55,No,Yes
327,38,Female,38,94.33,Two-Year,Fiber Optic,729.08,Yes,Yes
428,51,Male,12,46.72,Month-to-Month,DSL,560.64,Yes,Yes
348,44,Female,9,46.31,Two-Year,Fiber Optic,883.8,No,Yes
106,49,Male,1,38.54,One-Year,,38.54,No,Yes
28,25,Female,5,85.76,Month-to-Month,DSL,0.0,No,Yes
143,28,Male,15,113.54,Two-Year,DSL,1703.1,Yes,Yes
122,35,Male,0,88.89,Month-to-Month,Fiber Optic,0.0,No,Yes
909,31,Female,3,40.83,Month-to-Month,Fiber Optic,7156.8,No,Yes
9195,29,Female,47,67.16,Two-Year,DSL,3156.52,Yes,No
647,44,Female,22,115.63,Two-Year,DSL,1486.6,No,Yes
516,39,Male,6,110.81,Month-to-Month,,3662.12,No,Yes
668,45,Male,1,79.74,One-Year,,3662.12,Yes,Yes
939,52,Female,18,37.66,Month-to-Month,Fiber Optic,342.39,Yes,Yes
116,48,Male,3,41.71,Month-to-Month,DSL,125.13,Yes,Yes
95,45,Female,23,97.81,Two-Year,Fiber Optic,571.22,Yes,No
502,58,Female,19,89.35,One-Year,DSL,937.71,No,Yes
883,44,Female,28,85.36,Two-Year,Fiber Optic,1525.24,No,Yes
9123,32,Male,49,64.07,One-Year,DSL,3139.43,Yes,No
9289,32,Female,73,34.08,One-Year,DSL,2487.84,No,No
168,53,Female,10,111.71,Month-to-Month,Fiber Optic,833.15,Yes,Yes
907,41,Female,34,108.63,Two-Year,Fiber Optic,8796.0,Yes,Yes
673,41,Male,58,82.95,Two-Year,,4811.1,No,Yes
689,50,Female,10,41.29,Month-to-Month,,35.13,No,Yes
760,39,Male,52,51.63,One-Year,Fiber Optic,574.24,No,No
658,50,Male,3,93.06,Month-to-Month,DSL,619.58,Yes,Yes
592,40,Male,10,87.19,One-Year,,871.9,No,Yes
9301,34,Female,95,55.07,Two-Year,Fiber Optic,5231.65,Yes,No
35,40,Male,2,43.94,Two-Year,,900.66,No,Yes
889,50,Female,14,41.99,One-Year,DSL,587.86,Yes,No
895,75,Female,0,86.14,One-Year,Fiber Optic,2061.76,Yes,Yes
183,60,Male,57,64.7,One-Year,DSL,2273.48,Yes,Yes
684,51,Male,21,69.87,Two-Year,Fiber Optic,1574.72,No,Yes
902,29,Female,10,47.18,One-Year,,1391.94,Yes,Yes
214,51,Female,44,35.62,Two-Year,Fiber Optic,1567.28,Yes,No
779,44,Female,18,91.43,Two-Year,Fiber Optic,1645.7400000000002,Yes,No
47,26,Female,32,32.02,Month-to-Month,,5994.88,Yes,Yes
966,53,Male,42,35.12,Month-to-Month,,1568.0,No,Yes
783,39,Female,20,67.01,Month-to-Month,DSL,1872.21,No,Yes
801,54,Female,75,31.23,Two-Year,DSL,2342.25,No,Yes
531,48,Female,8,88.48,Two-Year,,3201.64,Yes,Yes
508,50,Male,7,41.3,One-Year,Fiber Optic,260.64,Yes,Yes
239,46,Female,25,78.63,Two-Year,Fiber Optic,1537.12,No,Yes
994,63,Female,20,108.36,Two-Year,Fiber Optic,586.96,No,Yes
377,31,Female,8,49.59,Month-to-Month,,385.56,Yes,Yes
418,51,Male,11,96.52,Month-to-Month,,4090.0,No,Yes
527,53,Male,12,66.59,One-Year,,1060.08,No,Yes
964,60,Female,14,61.28,Month-to-Month,DSL,713.76,No,Yes
9026,32,Male,26,25.31,Two-Year,DSL,658.06,Yes,No
510,44,Male,6,85.54,Month-to-Month,Fiber Optic,287.49,Yes,Yes
274,45,Male,52,107.6,Two-Year,,5595.2,No,Yes
72,60,Female,16,54.26,Month-to-Month,Fiber Optic,868.16,Yes,Yes
